epsilon,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,mean
3.333333333333333703e-01,3.782809305265070199e-01,3.798407171433836327e-01,8.551233829103258369e-03,3.607263687339753999e-01,1.030108732124914925e-02,3.424663452078174908e-01,3.393240981716447724e-01,3.772806079034542459e-01,9.445718606860992531e-03,9.937987723880523788e-03,3.335452227209977361e-01,3.435413518049901249e-01,3.660228511992113520e-01,3.650790330873576739e-01,1.129753955514208562e-02,3.548534001527954840e-01,3.551595556929307840e-01,1.031799883698384691e-02,1.072042443189634084e-02,3.674960368493788709e-01,1.208718329471345290e-02,3.703390796283859698e-01,3.548027480164154812e-01,3.536692098557633890e-01,1.161851969916994146e-02,3.399143143499550046e-01,3.769276231586111692e-01,3.458258787309012039e-01,3.398820117334837576e-01,3.719432670448546419e-01,2.537066115003938638e-01
3.434343434343434809e-01,3.371236086363575413e-01,3.105684882598361840e-01,3.377933593189777484e-01,3.918013602579755728e-01,3.565228815938746854e-01,3.802024822380832281e-01,3.350551297920985050e-01,9.276524133531912492e-03,3.460639536270716521e-01,3.530191700177201519e-01,3.454304959033003830e-01,3.649294631843255088e-01,3.483514229912086368e-01,3.392248922175375436e-01,1.033186817569794677e-02,3.377378415280111734e-01,9.335716362443752941e-03,3.174195734355397813e-01,3.459894696374443135e-01,1.211981435501385991e-02,3.901827294999100637e-01,3.466466897288938975e-01,9.445268656846136229e-03,3.478588591656104345e-01,3.364736451789351879e-01,3.820071385458653768e-01,9.879858298578984496e-03,3.366376537168710992e-01,8.748777057394937010e-03,2.944123766080495863e-01,2.683530170707668083e-01
3.535353535353535914e-01,3.823118981930852534e-01,3.675310156979951781e-01,3.816525121101654316e-01,3.526393489104697188e-01,3.783552926813631423e-01,3.675803525761408563e-01,3.803647106396701449e-01,3.901614408164907344e-01,3.368846977824905831e-01,3.702751814529296470e-01,3.335988854897449785e-01,3.690499391681293928e-01,3.602123962331112983e-01,3.505187207553970286e-01,3.504571327566325945e-01,3.760810917873962933e-01,1.016531357115952293e-02,3.193025353798494281e-01,3.459463750352068101e-01,3.524789832032542702e-01,3.513675390527702391e-01,3.696463775015251252e-01,1.152098520092791241e-02,1.028888234940996890e-02,3.821300700023487762e-01,3.815442667633730522e-01,3.325763483773312434e-01,3.702821728087918873e-01,3.677572366385194469e-01,3.497049876681772584e-01,3.267462230201286233e-01
3.636363636363636465e-01,3.575099186036661547e-01,3.787428019117987099e-01,3.635359925784515944e-01,3.472594619301250796e-01,3.715859125424428311e-01,3.644211706254179561e-01,8.696039328337930654e-03,3.771175912099566929e-01,3.837908413446052824e-01,3.908298944553755261e-01,3.601411256715900122e-01,3.542211641051392634e-01,3.286954327337086590e-01,3.687482360635776502e-01,3.647756125346101053e-01,3.811274374799064057e-01,3.930042975591997445e-01,3.846240620398052590e-01,3.766891688116343895e-01,3.668293178032530633e-01,3.563967647159552721e-01,3.871662304488861506e-01,3.832102946164155366e-01,3.650737047501503851e-01,3.689916870337324739e-01,3.525461530069503024e-01,3.861995094507501003e-01,3.320007373485788227e-01,3.584456905864540910e-01,3.492038659579816406e-01,3.553860039082819000e-01
3.737373737373737570e-01,3.589143177695757192e-01,3.736433779688862478e-01,3.592314156640535328e-01,3.513014864756481281e-01,3.747765915849067819e-01,3.857179518767566706e-01,3.700213880304759062e-01,3.773217772670959813e-01,3.701847553587262474e-01,3.729813593197386368e-01,3.674994008158380399e-01,3.824138139502808453e-01,3.836940838741197402e-01,3.592510647165850779e-01,3.782068486952609443e-01,3.836699185497867148e-01,3.847625340388535764e-01,3.785628143386510214e-01,3.510514173166090490e-01,3.691545934970876242e-01,3.767080581829913566e-01,1.082062382674862239e-02,3.621916724608670313e-01,3.728274351492926186e-01,3.689846678386515255e-01,3.296312036200456097e-01,3.803889982636196043e-01,3.700717492595185232e-01,3.645467557118016733e-01,3.768975482806965482e-01,3.581809874567722929e-01
3.838383838383838675e-01,3.791545721734078667e-01,3.936420296411449193e-01,3.735787354762045154e-01,3.897147237403278397e-01,3.814934992893063703e-01,3.957940469486624369e-01,3.763413837196222800e-01,3.786261750064303100e-01,3.828287011183983402e-01,3.619899306610612766e-01,3.754146076007165433e-01,3.720849505153359660e-01,3.763534673681112608e-01,3.822980265447364356e-01,3.661079545707796035e-01,3.671864599900164783e-01,3.377701838528676115e-01,3.697617442353927086e-01,3.664039949290946452e-01,3.565166032599323409e-01,3.947947440126324259e-01,3.850334140045510445e-01,3.561708719140294632e-01,3.919993942597360115e-01,3.693614342348155444e-01,3.865330148900608109e-01,3.432017032300393455e-01,3.936346238582170698e-01,3.605245482626668330e-01,3.902876245796169097e-01,3.751534387962638939e-01
3.939393939393939781e-01,3.520212919696761311e-01,3.881380445150925951e-01,3.948662673614954377e-01,3.559727769085720417e-01,3.918605970239927294e-01,3.901343946641977478e-01,3.574320573199891715e-01,3.634340626578636546e-01,3.689091210582898794e-01,3.858397816451797357e-01,4.027517611382971929e-01,3.682256475315102140e-01,3.997148557409394010e-01,3.574591303911539009e-01,3.462667288377559438e-01,3.655127328835480749e-01,3.658328033405424673e-01,3.751392886648904357e-01,3.620255895651576794e-01,3.860436735655694562e-01,3.896685288806371883e-01,3.666263737103483966e-01,3.695860138046352383e-01,3.731620157518714676e-01,3.813958808115263666e-01,3.595167834747078905e-01,3.865607196806215007e-01,3.733815810936580992e-01,3.734393352339841488e-01,3.520010647711168672e-01,3.734306301332274147e-01
4.040404040404040886e-01,3.874762057210739408e-01,3.913534080597740883e-01,3.742795046485981048e-01,3.647823102893011926e-01,3.772165351624978680e-01,3.949732268141728508e-01,3.758585865721308372e-01,3.581541461438077500e-01,4.017268498619429029e-01,3.573006402177303920e-01,3.798123340545959681e-01,3.659344885358580268e-01,3.460695629494162651e-01,3.657891272304304442e-01,3.724370416593923983e-01,3.797538543583198201e-01,4.025680260527405574e-01,3.827006710210997253e-01,3.877730006073141222e-01,3.911513998441012996e-01,3.614532534090680871e-01,4.060518807985009082e-01,3.895006519891847097e-01,3.591726804755617786e-01,3.880981951774576388e-01,3.654891914954531140e-01,3.676319043554299171e-01,3.942077141558749109e-01,3.633501253612003157e-01,3.531625511007643881e-01,3.768409689374264682e-01
4.141414141414141992e-01,3.914221121755898092e-01,3.960901291372962429e-01,3.971747670736397451e-01,3.870011383704187735e-01,3.768272017782155481e-01,3.630614625652245908e-01,3.717467573496774924e-01,3.706457370589873457e-01,3.721924366507197157e-01,3.803312423401474796e-01,3.972501227186720496e-01,3.744402884306121115e-01,3.701481033316258440e-01,3.644390586915732810e-01,4.005040947356219294e-01,3.406610109771883166e-01,4.030424140211548711e-01,3.916431539041630994e-01,3.960755059328965877e-01,4.032339325999239610e-01,3.919165727549678291e-01,4.043927807219114823e-01,3.683676765135616704e-01,3.809402966345251107e-01,4.065116848259099913e-01,4.108100918916184341e-01,3.824765869958577924e-01,3.603982874543107395e-01,4.021292205249451523e-01,3.872495190442462043e-01,3.847707795735067493e-01
4.242424242424242542e-01,3.684236148783082698e-01,3.501375586822984554e-01,3.802345564253727939e-01,3.660771639968819491e-01,4.008466503539726000e-01,4.051128627925802972e-01,3.613543373200326925e-01,3.901681232494525475e-01,3.970544169254385247e-01,3.903704408635469414e-01,3.728090578298762225e-01,3.910732078524429278e-01,3.903107766895502762e-01,3.813842713065130896e-01,3.845657107699540500e-01,3.828877970110826090e-01,4.106566666937236376e-01,4.008299483571555744e-01,3.847578587891350432e-01,3.978462140073724118e-01,3.972242000432501530e-01,3.995097339239683798e-01,3.986395077008800802e-01,3.693064411840118466e-01,3.821659398742907610e-01,3.944415387608156132e-01,3.696954065173112536e-01,3.972274425313537805e-01,3.757957608861494658e-01,3.930942507847195455e-01,3.861333819000479783e-01
4.343434343434343647e-01,3.950085683880794063e-01,3.870617294437671552e-01,3.550367727433314524e-01,3.661207630004066904e-01,3.848796871750962967e-01,3.953501752876808495e-01,3.882669360118113366e-01,3.691848289136486216e-01,3.875267882353425342e-01,3.995829781159352390e-01,4.007433356900648169e-01,3.779540579223882313e-01,3.981643091739890949e-01,3.969875816697544524e-01,3.907061883308223238e-01,3.799250835362150136e-01,3.823683433549383004e-01,3.962213265335423618e-01,3.977104186465323377e-01,3.872813048676633785e-01,3.943755950867142701e-01,3.925363192113565103e-01,3.946798625468494470e-01,3.852967433031325717e-01,3.929976410870680836e-01,3.825460676833575824e-01,3.884948209436001609e-01,3.985841512152734634e-01,3.773389001945068322e-01,3.757865835816920352e-01,3.872905953964853043e-01
4.444444444444444753e-01,3.959032168346198199e-01,4.079446437937382375e-01,3.957851057076301471e-01,4.069508446974892668e-01,4.110928878003121123e-01,3.846911878377252125e-01,3.808370742194094327e-01,3.732889597885262756e-01,4.012995140789482607e-01,3.935635953692872002e-01,4.127712712871379197e-01,4.103535903339947666e-01,4.049858835811440683e-01,4.062213006478118671e-01,3.829479343200587471e-01,3.912773771891240315e-01,3.524177044360853328e-01,3.828731710370942287e-01,3.985078944011021251e-01,3.960645011863597742e-01,3.845613681845850840e-01,3.625743372054894831e-01,3.985046773878569981e-01,3.774435592244223536e-01,3.993078104670630957e-01,4.048160569937906961e-01,3.971044069259367926e-01,3.907522195714312474e-01,3.957617055754636959e-01,3.986731162243072335e-01,3.933092305435981206e-01
4.545454545454545858e-01,4.094184669748056060e-01,3.991140512435010779e-01,3.849386881050019804e-01,4.061525943534031180e-01,4.048056890657541484e-01,4.002777599367718930e-01,4.007791391776772127e-01,3.980180543643717650e-01,3.943267014798769177e-01,4.189277150058228760e-01,3.971489770854256807e-01,3.835376414382296595e-01,4.005724926901496619e-01,3.802134300626425767e-01,4.139556897785076073e-01,3.821735065385878372e-01,3.951562850316314712e-01,3.769072198830900611e-01,3.970125821683740397e-01,3.939395663042746243e-01,3.856869326280059074e-01,4.002070437910857370e-01,4.114536348119919307e-01,3.868114010729259422e-01,4.003013739671648641e-01,4.025908101285969320e-01,3.781310210760286394e-01,3.998913776264749198e-01,4.128586663738573193e-01,3.975991673784038394e-01,3.970969226514144967e-01
4.646464646464646964e-01,3.965733822383948337e-01,4.010678320434088451e-01,3.821543367541443970e-01,3.975909298512731449e-01,4.154228284531316095e-01,3.990020394684719029e-01,4.096248394567887918e-01,4.022723548791291015e-01,4.080030225378238895e-01,3.575333069799231933e-01,4.039984336603299475e-01,3.925732149548667449e-01,3.965113207715512678e-01,4.095600878991994542e-01,3.931243155796904087e-01,3.953251011509388291e-01,3.845503622414104816e-01,3.973811439915084787e-01,4.057174942000899009e-01,4.042884043600558086e-01,4.114905212760069930e-01,4.070971014389564435e-01,4.173397177360429477e-01,3.940930878612310950e-01,3.986011634453667796e-01,4.012505157629083774e-01,4.207695716184809420e-01,4.029876944771390579e-01,3.932958636955135590e-01,4.138401308476499230e-01,4.004346706543808199e-01
4.747474747474748069e-01,4.055835963152356061e-01,3.918520653256787334e-01,4.105966647453434537e-01,4.009389549544917775e-01,3.657641376625105911e-01,4.041561147626001049e-01,4.068949304181608828e-01,4.110744325544949396e-01,4.035528638233161769e-01,3.806257038088731171e-01,4.103784443656854908e-01,3.917151179109634174e-01,4.101728195529293908e-01,3.859894624209319058e-01,4.082591338843504225e-01,3.912509936089619833e-01,4.155796944028906648e-01,3.902432435033308944e-01,4.214642333579446398e-01,3.927423155199856741e-01,4.035266398888677775e-01,4.166882786928377547e-01,4.075390605819275702e-01,4.035432819413550809e-01,3.963570434595555247e-01,3.851307824622695608e-01,3.968430393745113749e-01,3.991484810192818533e-01,3.823420384943303496e-01,4.107331906481384021e-01,4.000228919820585372e-01
4.848484848484848619e-01,3.905251411881186518e-01,4.089679541235474725e-01,4.100078412664811545e-01,4.194865318457792758e-01,4.170704557985376870e-01,4.119921970134871048e-01,4.093272787147223535e-01,4.166499653186112595e-01,3.898024196949013698e-01,4.101200159709350035e-01,3.913421009807148132e-01,4.034720431454947853e-01,3.796674664755988471e-01,3.905751430902893451e-01,3.986245445278049915e-01,4.160988886070233206e-01,4.014337076031359031e-01,4.063025074990308516e-01,3.763830829088894991e-01,4.085958114078018788e-01,3.921551319312294726e-01,4.084004332759699762e-01,4.111997435553674807e-01,3.919050235707626229e-01,4.041580156324998119e-01,3.996657477192659957e-01,3.901273069140379635e-01,3.709656602705970196e-01,3.967517454277926792e-01,3.989099240430100113e-01,4.006894609840480626e-01
4.949494949494949725e-01,4.019655278752147232e-01,3.987219305480951270e-01,4.036597160976061471e-01,4.036820802314613488e-01,3.999005490118761608e-01,4.017268445100476426e-01,4.105461575754911219e-01,4.019710510720890251e-01,4.139202545177029791e-01,4.037639819250845585e-01,4.088705627701754719e-01,4.009171984337913108e-01,4.071934154673918504e-01,3.965820040042160044e-01,4.119013478977703313e-01,3.943736446569420240e-01,3.817805097172981554e-01,4.120531756945940427e-01,4.019604129762033851e-01,4.101998883471325019e-01,4.130486018618148014e-01,3.989688504131619351e-01,4.154570075230408222e-01,3.983489550632711707e-01,3.854541958521141565e-01,4.110188816830681602e-01,4.116006700674817997e-01,4.071422999394683218e-01,3.987560069766974413e-01,4.130288090436307069e-01,4.039504843917978150e-01
5.050505050505050830e-01,3.972770412445199573e-01,4.043731242305798612e-01,4.178111267067932122e-01,4.100483893395998058e-01,3.941380137718258903e-01,3.953636295867387629e-01,4.078167052733372433e-01,3.859592303598917140e-01,4.058073310082015439e-01,4.128091573596690544e-01,3.977827467349482338e-01,4.095416680876318161e-01,3.850502952862132067e-01,4.150879906718574208e-01,4.138536189282389088e-01,4.098042619348901128e-01,4.165329038623479252e-01,4.058729954061984224e-01,4.231464846834958604e-01,4.103245179123470310e-01,3.820097595611923746e-01,3.900743645768073309e-01,4.013194850739246200e-01,4.207682700727325420e-01,4.026476002660390741e-01,4.053362066235879357e-01,3.962527570881999583e-01,4.174915093747416650e-01,4.093080570914772176e-01,3.894943916155917951e-01,4.044367877911207443e-01
5.151515151515152491e-01,3.925826134713558679e-01,4.015917293720078773e-01,4.044945804334094674e-01,4.133443043033253050e-01,4.055024014725436832e-01,4.231443265600993153e-01,4.073105203649913242e-01,4.091628051277388933e-01,4.051688876258887073e-01,4.145975827232956656e-01,4.105806876851370024e-01,4.071778101763405266e-01,3.999126678413675862e-01,3.975346197502803713e-01,3.937531839871266093e-01,4.113874498571875593e-01,4.119381186537608985e-01,3.980515387484389045e-01,4.059863804365855811e-01,4.134023120399787365e-01,3.991046729869245913e-01,3.953385764126743918e-01,4.087921255357054862e-01,3.778735993688895345e-01,3.932401905960274391e-01,3.883239980995251139e-01,3.999192148421978343e-01,4.171247701827356380e-01,4.117787137529088093e-01,4.209163760178499247e-01,4.046345586142098827e-01
5.252525252525253041e-01,3.964370662539011270e-01,4.075467335165379179e-01,4.065120913330869112e-01,4.112668208110155654e-01,3.842384648886678078e-01,3.991670240638622857e-01,4.080316285534737464e-01,3.932227454001103184e-01,4.083125964258266238e-01,3.997530842907906501e-01,4.037093508949229359e-01,4.065478140391361461e-01,3.987440054721825833e-01,4.042264576941989040e-01,3.828524864748823475e-01,4.049934738980370263e-01,4.039026273744700246e-01,3.959948407492198674e-01,4.035556807926261591e-01,4.133347915431266895e-01,3.915951153934379425e-01,4.024979168890194248e-01,4.056991515889575850e-01,4.133864742586530472e-01,3.958586387840992704e-01,4.094568030940504699e-01,4.118211315607784306e-01,3.957555225135841459e-01,4.277608766589109379e-01,4.153526424618002033e-01,4.033844685891121440e-01
5.353535353535353591e-01,3.967589861616243052e-01,4.121647903448328321e-01,3.875655138166965163e-01,4.069962181642478027e-01,3.884873259193921680e-01,4.081830305144985016e-01,4.191434860522109673e-01,4.083962727547841287e-01,3.933629971158954519e-01,4.212264563153648722e-01,4.082801641030335271e-01,4.138714853671365823e-01,4.019065178620521150e-01,4.288632298297442302e-01,4.192286722064700877e-01,3.870559611994110472e-01,4.093035152548778477e-01,4.294496267317041149e-01,3.907229965077561595e-01,4.213747709581104339e-01,4.091241136867881933e-01,4.018876330518270645e-01,3.999639288735922782e-01,4.146123995975035670e-01,4.072056997390876010e-01,4.118729196002087201e-01,4.021430057827687921e-01,4.128933935049093895e-01,4.173608715488312249e-01,4.156982458466718100e-01,4.081701409470677167e-01
5.454545454545455252e-01,4.156863398044251534e-01,4.020170016305280591e-01,4.132667577969464379e-01,4.162258252439413053e-01,4.110912466837502444e-01,4.003359843931094675e-01,4.214887286749195994e-01,4.129214379273616897e-01,3.875625812691416150e-01,4.211423629843000782e-01,4.201607276983416739e-01,3.866753774162507984e-01,4.138118503619730437e-01,4.206175845111566614e-01,3.995266292751960546e-01,4.125094921332113640e-01,4.166839688540944775e-01,4.091502016374915507e-01,4.207990275654163170e-01,4.164616759078799135e-01,4.156081163788791777e-01,4.097628019964720814e-01,4.026449150306011249e-01,4.232276059049078221e-01,4.029786707755138586e-01,4.213357003625494146e-01,4.136572039744987328e-01,4.228470497709544418e-01,4.024334592202790106e-01,3.918430107836555210e-01,4.108157778655915915e-01
5.555555555555555802e-01,4.131738297617602029e-01,4.286389837613933107e-01,3.830644854329359750e-01,4.282519113792722099e-01,4.076603315261370653e-01,4.178980617327627822e-01,4.020825053393892734e-01,4.086876993500049293e-01,4.148572164010166929e-01,4.222063140219482480e-01,3.879636766502761458e-01,4.065846355926401867e-01,4.025906263190934808e-01,4.229265775521798276e-01,4.109288467606040385e-01,3.853204758379704664e-01,3.997737985411250472e-01,4.091631826056689181e-01,4.285983779717324471e-01,3.969360270874892627e-01,4.107417060635552009e-01,4.039762778926505038e-01,4.136085971060079469e-01,4.212851114150605314e-01,3.964229559447838280e-01,3.935872360735291897e-01,4.233388584810045541e-01,4.134467147045674529e-01,4.192520076278705154e-01,4.156626155910583820e-01,4.096209881508496298e-01
5.656565656565657463e-01,4.077639605212800000e-01,3.957417622642320776e-01,4.223725695402105740e-01,4.157491041481629068e-01,4.047676690399073518e-01,4.160460718478182773e-01,4.198785062372209498e-01,4.230949945343243646e-01,4.041049992266861346e-01,3.787799196103193711e-01,4.234521503074462068e-01,4.122631066442885017e-01,4.105248026611790224e-01,3.993162260665097940e-01,4.223260374402695860e-01,4.165761515017392114e-01,4.140172280231826374e-01,4.089669160213328936e-01,4.186577689473826025e-01,4.120947069546028185e-01,3.980124867387956900e-01,4.305205923065701379e-01,4.012474721415699719e-01,3.981192228466241545e-01,4.134935278816344595e-01,4.038022535845979810e-01,4.067778601399048566e-01,4.262776353504837412e-01,4.136219409073942921e-01,4.226513857779245487e-01,4.113673009737864872e-01
5.757575757575758013e-01,4.031822182338898886e-01,4.190911560746659603e-01,3.997092356951487679e-01,4.142128065378954394e-01,4.051420307743939797e-01,4.266657473948430312e-01,4.118202525374389800e-01,4.232391517806451953e-01,4.123487960452897894e-01,4.017045680596624813e-01,4.036575800105827172e-01,4.044511461227424665e-01,4.278388690850797316e-01,3.951899108023887996e-01,4.275189908062564381e-01,4.181572932521923081e-01,4.228874384514157980e-01,4.267955167290303220e-01,4.038753045186100343e-01,4.216353168319750266e-01,4.166984041246138415e-01,4.071885974582293843e-01,4.136848965094084840e-01,4.099588587895131586e-01,4.184572058167955744e-01,4.072292843104484139e-01,4.361610861826167307e-01,4.320621594169061219e-01,4.165412223297953465e-01,4.182682836410143157e-01,4.148457776107828954e-01
5.858585858585858563e-01,4.194242439344678663e-01,4.098001830160645786e-01,4.103245606833693104e-01,4.127496941246595608e-01,4.247716991514382534e-01,4.162877485586141679e-01,4.209241290303989969e-01,4.185439121525960093e-01,4.185771522670581613e-01,4.167762042151639257e-01,4.116749604967492315e-01,4.168758395493795121e-01,4.163869569282880323e-01,4.110590171739332832e-01,4.134971645610160396e-01,3.947419111267512770e-01,4.166735609562958742e-01,4.113630001592267771e-01,4.118396108923957910e-01,4.197080861741884217e-01,4.170491021450591362e-01,3.979318910316185787e-01,4.188905900112820380e-01,4.210901864209138923e-01,4.086517343655842183e-01,4.089245216418305739e-01,4.112197070909904828e-01,3.832376457239032863e-01,4.080613537202463226e-01,4.081677933154452265e-01,4.125074720206310386e-01
5.959595959595960224e-01,4.142067081784166493e-01,3.954482221479823090e-01,4.323465508131179580e-01,4.181573388092094667e-01,4.230855245692057287e-01,4.126669359180596963e-01,4.188973023307741572e-01,4.107755195967744410e-01,4.184223803765759198e-01,4.116437265403178891e-01,4.049799860486935077e-01,4.245373777419368388e-01,4.237878076349058665e-01,4.309669922395449326e-01,4.088560695403701262e-01,4.063918516653600155e-01,4.240578699894625991e-01,4.047645236430683080e-01,4.250880956931162857e-01,4.165515555126400038e-01,4.192165191163153559e-01,4.210982093288927475e-01,4.032306380968588844e-01,4.094550000915851973e-01,4.097273165167292230e-01,4.068253807224913032e-01,4.245205694663098384e-01,4.239411298753636981e-01,4.197092177925092482e-01,3.919407991010887549e-01,4.151765706365891928e-01
6.060606060606060774e-01,4.256427867355442318e-01,4.136930353535094307e-01,3.873662070960759984e-01,4.113399386152528647e-01,4.255668318842529274e-01,4.172435992319115661e-01,4.136126008718786773e-01,4.070920351714093499e-01,4.182151325573956191e-01,4.144792496615481991e-01,3.941078405715877087e-01,4.063309649780582067e-01,4.258500069273217226e-01,4.066311198125396875e-01,4.139993942024553508e-01,4.202150129398043998e-01,4.143411902044014661e-01,4.290508103942934914e-01,4.243340966738355369e-01,4.284075162739327536e-01,4.294203370824442034e-01,4.214982954888429889e-01,4.223710808045456067e-01,4.089544106621176844e-01,4.173428954708586214e-01,4.052932857820371049e-01,4.230747417419291057e-01,4.113281045588788598e-01,4.183674474669366594e-01,4.349918969360234144e-01,4.163387288717207424e-01
6.161616161616162435e-01,4.224912396724930796e-01,4.231751155254760421e-01,4.113854847949791060e-01,4.242188510662863177e-01,4.319306401495499603e-01,4.203661380273154280e-01,4.286702256980300385e-01,4.237807049642539070e-01,4.109453389442445093e-01,4.202990929088474270e-01,4.216045866685987353e-01,4.103943347562195587e-01,4.201817421069125591e-01,4.270019184968610881e-01,4.299461477906273421e-01,4.202937858212990596e-01,4.209239288755154407e-01,4.247801524318197131e-01,4.268034323901343519e-01,4.188778909181051224e-01,4.253757632964059732e-01,4.181573622453633177e-01,4.031823432393834561e-01,4.234502922421946036e-01,4.208886551096382433e-01,4.241683745872621980e-01,4.197570643836742166e-01,4.383905468871334699e-01,4.117396287704159774e-01,4.276157854897314481e-01,4.216932189419591026e-01
6.262626262626262985e-01,4.071709586893446642e-01,4.335102909966497831e-01,4.164205403195188060e-01,4.138034190288910619e-01,4.119242095337442011e-01,4.123699169435132150e-01,4.145231477251903884e-01,4.224300278152584021e-01,4.356101783705242925e-01,4.238325428751312796e-01,4.303934032951713395e-01,4.154618484289501756e-01,4.136955503749103480e-01,4.133270582722597397e-01,4.195174470746120821e-01,4.236032336987053948e-01,4.331858049382504849e-01,4.208323181505907451e-01,3.948792347034723593e-01,4.246880844808340050e-01,4.298335608116239381e-01,4.158526752348720712e-01,4.235517413492713157e-01,4.171063293693827445e-01,4.244115986869350099e-01,4.317279443121559424e-01,4.254961926974200614e-01,4.163562844487879167e-01,4.279678365251295413e-01,4.243328941998251169e-01,4.205938757783642123e-01
6.363636363636364646e-01,4.354457370327559085e-01,4.180621370083638100e-01,4.268514564810573786e-01,4.135294401853391588e-01,4.219206579441210359e-01,4.143359857651758293e-01,4.225253217264025585e-01,4.126382657970537604e-01,4.010523003300193179e-01,4.119347186144911577e-01,4.195624238417925422e-01,4.137378410297999354e-01,4.256209133724516702e-01,4.249939039562802834e-01,4.210187381815683749e-01,4.313127379292199803e-01,4.095625787349230218e-01,4.212737232489109362e-01,4.252721739074871166e-01,4.018319569173163242e-01,4.245630802366122114e-01,4.319773586659375053e-01,4.053540200861464049e-01,4.207513368962717548e-01,4.033486650529539141e-01,4.225717854992214195e-01,4.278698469160920337e-01,4.214053311243226019e-01,4.169593672050071476e-01,4.234636768366325521e-01,4.190249160174576160e-01
6.464646464646465196e-01,4.246183109570287884e-01,4.360963988615361164e-01,4.271662201064124753e-01,4.239413708285616478e-01,4.245648529965710960e-01,4.139090378331934938e-01,4.149524226944578675e-01,4.147119964505487921e-01,4.118180757324768071e-01,4.267455048386567529e-01,4.179760801768445666e-01,4.173325018495444017e-01,4.184668402633594519e-01,4.225253085910949391e-01,4.201372845868359684e-01,4.013057806710488840e-01,4.001818556606484001e-01,4.122164872976334382e-01,4.356730154599892657e-01,4.089569927266191174e-01,4.146062318634393118e-01,4.308017431487481952e-01,4.243578323773463667e-01,4.211573733178607948e-01,4.279225952202103667e-01,4.268922930904234248e-01,4.261534018402293733e-01,4.397162788662707378e-01,4.210306877176531737e-01,4.190875768857865169e-01,4.208340784303677418e-01
6.565656565656565746e-01,4.173910898665662561e-01,4.214236438549692765e-01,4.195079044547313507e-01,4.286974339787911203e-01,4.210990870329689995e-01,4.312065811186095443e-01,4.234016693401196352e-01,4.216924959019308639e-01,4.179362271926185257e-01,4.367298070890055506e-01,4.161562777371020094e-01,4.166860237636966779e-01,4.199848534173584169e-01,4.320059836391158536e-01,4.215115471727909902e-01,4.205708672744701837e-01,4.247636665252808030e-01,4.257560159293112823e-01,4.378712509402734598e-01,4.239448901685218263e-01,4.307816684818424613e-01,4.239427011991125371e-01,4.248929835852787718e-01,4.122315585929829940e-01,4.149129455681034861e-01,4.327804219231733973e-01,4.294149362795849356e-01,4.144627360813031847e-01,4.082000581822594620e-01,4.322596991393021226e-01,4.234072341810391493e-01
