epsilon,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,mean
6.666666666666667407e-01,4.242374659315228391e-01,4.187087770754274740e-01,4.195886456995708280e-01,4.147900311000735640e-01,4.341474864605345263e-01,4.332005700596434083e-01,4.157609258937159935e-01,4.205813338701564486e-01,4.305527436911765760e-01,4.196019870067347890e-01,3.921894607201983907e-01,4.049503390540623027e-01,4.298135515546246954e-01,4.209892249214937099e-01,4.203578551662856544e-01,4.233865244667099903e-01,4.221076403004332955e-01,4.053984538697699147e-01,4.336537027398705280e-01,4.161180053782820853e-01,4.301872782870270195e-01,4.159684626266755836e-01,4.236786370587972139e-01,4.297787575020431405e-01,4.168912782728849686e-01,4.314164512394027540e-01,4.385567205048852002e-01,4.270158596586314248e-01,4.193927557791145011e-01,4.220585177436891877e-01,4.218359814544478947e-01
6.767676767676767957e-01,4.114556514376731533e-01,4.159917383795019297e-01,4.101940871099923336e-01,4.045673515003403442e-01,4.238312961544958846e-01,4.266844107768644756e-01,4.266133072232979329e-01,4.365034949459167257e-01,4.266342442889459186e-01,4.316288261921346625e-01,4.349163012580696264e-01,4.177144867011437501e-01,4.270718294385618119e-01,4.258858527821745010e-01,4.252895976860943672e-01,4.263887704900305997e-01,4.067481052199259928e-01,4.164239997886768907e-01,4.223152446928715720e-01,4.267408200535777185e-01,4.244204249326368195e-01,4.235275220100813698e-01,4.296200046552767216e-01,4.414827126853326233e-01,4.217154703114411318e-01,4.096563656285595045e-01,4.259079224433375277e-01,4.313717398022267058e-01,4.138659256329276226e-01,4.237749179694333956e-01,4.229647474063849000e-01
6.868686868686869618e-01,4.198319230358739662e-01,4.228351464814626981e-01,4.354509405202841021e-01,4.274618116276587831e-01,4.271643894333889691e-01,4.227394558117328338e-01,4.215064962725960096e-01,4.108293868505513702e-01,4.274536198232505302e-01,4.172395709900967864e-01,4.223133485931980236e-01,4.210315972703236320e-01,4.109491408921546740e-01,4.179587654302754363e-01,4.139115484013462520e-01,4.233753847355795075e-01,4.190389103651354086e-01,4.315348254776200099e-01,4.178924258705821737e-01,4.217339346080654638e-01,4.318934233118165711e-01,4.199449272226061791e-01,4.264657974562555132e-01,3.999506583317496977e-01,2.912789425962680201e-01,4.103227856212716129e-01,4.302605465296580056e-01,4.039914448351598630e-01,4.104099242221123656e-01,4.260139462505893038e-01,4.160928339622887995e-01
6.969696969696970168e-01,4.178664858540344640e-01,4.258500058706116698e-01,4.264664670287688919e-01,4.303942233580743681e-01,4.249931551213501635e-01,4.265215896059659229e-01,4.115276684501298354e-01,4.376462967968539619e-01,4.126974199095506668e-01,4.192886093134417513e-01,3.979087252122023854e-01,4.199577991893947426e-01,4.238720589989389831e-01,4.284802141289607014e-01,4.240859365741806442e-01,4.310737081984935548e-01,4.330605597373189397e-01,4.384990740013027799e-01,3.881560840692825920e-01,4.239415689691210520e-01,4.283732338743866941e-01,4.239267743372668873e-01,4.339912326303378420e-01,4.267812520484000616e-01,4.323882149180294232e-01,3.926356747673344083e-01,4.236002932010316524e-01,4.342668547103267218e-01,4.266644839918129484e-01,4.050609554128860035e-01,4.223325540093262886e-01
7.070707070707071829e-01,4.274388143348705760e-01,4.263345653357231702e-01,4.108106584547192019e-01,4.249411366295336445e-01,4.202203320878227233e-01,4.285961684383097769e-01,4.125016310270784858e-01,4.197247912620840071e-01,4.348998242124270663e-01,4.234392729778379549e-01,4.149539322623657100e-01,4.153382891090104945e-01,4.299047643374053207e-01,4.157459525960535696e-01,4.252853690170871892e-01,3.804378971658843311e-01,4.282258628340889772e-01,4.161125612139099927e-01,4.297270943284819400e-01,4.228027890163450486e-01,4.341703195751639432e-01,4.332591053861418740e-01,4.272598534849722518e-01,4.169748360512898211e-01,4.087616097433808826e-01,4.207851255688584979e-01,4.330430014444293096e-01,2.960854098060219930e-01,4.294841789868399928e-01,4.319981799730179262e-01,4.179754442220385835e-01
7.171717171717172379e-01,4.257744392280964352e-01,4.176428110239657765e-01,4.278350317587376050e-01,4.293669996634580377e-01,4.081660018913872978e-01,4.177895330187199052e-01,4.308218193174528365e-01,4.217349812382178986e-01,4.120131516104795222e-01,3.939528327097039928e-01,4.221256754806558820e-01,4.244803807009223662e-01,4.046006024464126050e-01,4.236958106944178626e-01,3.943080141209407419e-01,4.215098001233186231e-01,4.321333936413616073e-01,4.125646445104088067e-01,4.191951873530992967e-01,4.344206597297139982e-01,4.285449440840482516e-01,4.235060154236300334e-01,4.348740391193753885e-01,4.328080474066997030e-01,4.232067575074859311e-01,3.715024213918396434e-01,4.309708941448366359e-01,4.335136080909110512e-01,4.291597003447550907e-01,4.174826917370347834e-01,4.199900296504029407e-01
7.272727272727272929e-01,4.236397096590450717e-01,4.261398478199380779e-01,4.349072342465689633e-01,4.311426236177536286e-01,4.319793462655361349e-01,4.304446533527858665e-01,4.386829464431002967e-01,4.294275048247375715e-01,4.262199873304864384e-01,4.172599448784893861e-01,4.299472212958236894e-01,4.178513951155362061e-01,4.439180252028520623e-01,4.308966655707606730e-01,4.254018658868340963e-01,4.190774719547687432e-01,4.131691135600530362e-01,4.355700288128190323e-01,4.253658438332819647e-01,4.192784368411998641e-01,4.215283472081088889e-01,4.164625998814299179e-01,4.226315539568715196e-01,4.250037581010314147e-01,4.229646197969754717e-01,4.227121531255045306e-01,4.108158346510027426e-01,4.258962920712036082e-01,3.965281048046910284e-01,4.378169096780068492e-01,4.250893346595732702e-01
7.373737373737374590e-01,4.246627956390811587e-01,4.229605015837767379e-01,4.314440306691008087e-01,4.348935483540771196e-01,4.355586279710230158e-01,4.268580582582458538e-01,4.264706877383251382e-01,4.200676964490366871e-01,4.223744512870066803e-01,4.301534855141824765e-01,4.099835484504225636e-01,4.164818808783882775e-01,4.243532608570364517e-01,4.242993258302444892e-01,4.274074789939923402e-01,4.293912494450719541e-01,4.264595497816879854e-01,4.234105048295329632e-01,4.108166105453867623e-01,4.416046733221921095e-01,3.855875012237818811e-01,4.265949220279116605e-01,4.295604548838265480e-01,4.362403551942438118e-01,4.159826499987709925e-01,4.208110715035905947e-01,4.329907735737563712e-01,4.248412922492351140e-01,4.220655611394987794e-01,4.303886544740694875e-01,4.244905067555499456e-01
7.474747474747475140e-01,4.293065351237970728e-01,4.401462405837405223e-01,4.289714297013263455e-01,4.085386884984089639e-01,4.290410585247057540e-01,4.178582132733542620e-01,4.307200106797918759e-01,4.132218730899902548e-01,3.977204388763543874e-01,4.186721313868406735e-01,4.319703230547209394e-01,4.207852896668323739e-01,4.289674881619817692e-01,4.269316304749508628e-01,4.135057528015783634e-01,4.061358712303063667e-01,4.269655728510203807e-01,4.308822419176729368e-01,4.331510382072286114e-01,4.275676437711347089e-01,4.151731686898853524e-01,4.311499896787659991e-01,4.330373280676851344e-01,4.243623527128673190e-01,4.378800520690569464e-01,4.180707476014077772e-01,4.165143819845840700e-01,4.173433467781653694e-01,4.314548619496598181e-01,4.175525685467639248e-01,4.234532756651526730e-01
7.575757575757576801e-01,4.267402488634040036e-01,4.317578824989764530e-01,4.249951646783760584e-01,4.367944111364063797e-01,4.152511365426950762e-01,4.263645401531417356e-01,4.319142275961744826e-01,4.337912843753318204e-01,4.331150050506216154e-01,4.366577721740447782e-01,4.214353401175559011e-01,4.261709675705279698e-01,4.245234121930143711e-01,4.296442448119141555e-01,4.362562103855944229e-01,4.311369735942395809e-01,4.267265797908538771e-01,4.069692444153489297e-01,4.204704726850626573e-01,4.453545880531601386e-01,4.126297003367547234e-01,4.311227393678045972e-01,4.114655362238737735e-01,4.327903945329655278e-01,4.196233085756795878e-01,4.219860443190034949e-01,4.201379897129037255e-01,4.320070391787615427e-01,4.334460953798061067e-01,4.292595722869788633e-01,4.270179375533659227e-01
7.676767676767677351e-01,4.313861263415874059e-01,4.217179630985618544e-01,4.393472790401688477e-01,4.350797043071533698e-01,3.831345267657301767e-01,4.162819424380548305e-01,4.346966596374993719e-01,4.144999728588651955e-01,4.269400421604888085e-01,4.271619439978238675e-01,4.265367907930100455e-01,4.399886674676973808e-01,4.224351996460522507e-01,4.033252894376944675e-01,4.377886351882606664e-01,4.319601438790389158e-01,4.236871887371625456e-01,4.255584044523148535e-01,4.206080687528473971e-01,4.282606536911837125e-01,4.298061994666899088e-01,4.027541457266455294e-01,4.381127995162888977e-01,4.313265301369717530e-01,4.266594120607208884e-01,4.179444460690918128e-01,4.370106863681939569e-01,3.900198743653969236e-01,4.320078314104965345e-01,4.377065893952248876e-01,4.244581239068970779e-01
7.777777777777777901e-01,3.797550646140219199e-01,4.330807181115317039e-01,4.258570483155116326e-01,4.212831114583160952e-01,4.324627614026437250e-01,4.225998508045169522e-01,4.252916382907145354e-01,4.369253724607899403e-01,4.368066075507557877e-01,4.209031689118056807e-01,4.329330779693323361e-01,2.670640964263073514e-01,4.307409489472762143e-01,4.423156108481816062e-01,4.290929823476492544e-01,4.054261826769455235e-01,2.910682607224635010e-01,4.141809357032261718e-01,4.058416207093599182e-01,4.209395918656262392e-01,4.302931879544457661e-01,4.364494930687856655e-01,4.354170620221490262e-01,4.380798644083062632e-01,4.401014069507163118e-01,4.228948723973843804e-01,4.307168298313870380e-01,4.321079152248891164e-01,4.236919138949904462e-01,4.252836083133230693e-01,4.163201601401117502e-01
7.878787878787879562e-01,4.381252582310223298e-01,4.223663760291531677e-01,4.223718422196252598e-01,4.025301393684701523e-01,4.289076725823402492e-01,4.293114855207113556e-01,4.047151436504446420e-01,4.296705016637749064e-01,4.250426824449515806e-01,3.971099942081538492e-01,4.311026842876299892e-01,4.227915770211133073e-01,4.259208230410905793e-01,4.260063595769433831e-01,4.323120002960824659e-01,4.317347259602822285e-01,4.253005378552912608e-01,4.255153547170771877e-01,4.326743759456989080e-01,4.347853809639878331e-01,4.297077453339653297e-01,4.258744880830501178e-01,4.299415792872329223e-01,4.269559474934152554e-01,4.216163112357015907e-01,4.141658648416114974e-01,4.140479898514180523e-01,4.284953184108316604e-01,4.180030472376965456e-01,4.457901237129418548e-01,4.247631110357237838e-01
7.979797979797980112e-01,4.221406565352359141e-01,4.241106926263472077e-01,4.289252965260966777e-01,4.374097825837917619e-01,4.061546773090272122e-01,4.248947046033875741e-01,4.406873726350687970e-01,4.261633531874837177e-01,4.299600933807694036e-01,4.029124434663193255e-01,4.132995886763015103e-01,4.245070999406252987e-01,4.332305293951477787e-01,4.245597013377506168e-01,4.097035849245159178e-01,4.380615640523601306e-01,4.235017303388499688e-01,4.351686542020231641e-01,4.312035523972407858e-01,4.281472058766704336e-01,4.338658599152507844e-01,4.376908373498353266e-01,4.178960042881482151e-01,4.336606765663679197e-01,4.317835220339007463e-01,4.246054050527383605e-01,4.367019893474267112e-01,4.321431563729778436e-01,4.211148299454674504e-01,3.935769651542122549e-01,4.255927176673779955e-01
8.080808080808081773e-01,3.948988036193576412e-01,3.690278757763429396e-01,3.981708959730733688e-01,4.396196368453074155e-01,4.310391790777260423e-01,4.372289578699014023e-01,4.433131997809223734e-01,4.354641565042983165e-01,4.145253473552612533e-01,4.351446282559397472e-01,3.876555140843477854e-01,4.250757461911935375e-01,4.360439173982363359e-01,4.371898547542016900e-01,4.262948813908044032e-01,4.204788426306370064e-01,3.989727940599459011e-01,4.400419719754014580e-01,4.161633578295907965e-01,4.300656001123549510e-01,2.940768394484679082e-01,4.412100020398449507e-01,4.302884933390619948e-01,3.875536704767482132e-01,4.235968385151144822e-01,4.167989264621491663e-01,4.214196116698888939e-01,4.215910573055363098e-01,4.386383999378075660e-01,4.413313897741695802e-01,4.177640130151211717e-01
8.181818181818182323e-01,4.354547024662840937e-01,4.317544376147163798e-01,4.364300002291318092e-01,4.023091024324456089e-01,4.438605749556948643e-01,4.301094163117101243e-01,4.193656638305048867e-01,4.300411434967589264e-01,4.396846751934845310e-01,3.483109063753244139e-01,4.235186106890699298e-01,4.238120522118265510e-01,4.369960233228672997e-01,4.261611460468915369e-01,4.277423013918543737e-01,4.221359572460038345e-01,4.189375775697377069e-01,4.355690870573805662e-01,4.186747945601693166e-01,4.064942079538157449e-01,4.242339750656469732e-01,4.195040405049753063e-01,4.128461873385776970e-01,3.995848189058238131e-01,4.156662752738066735e-01,4.339317301143118533e-01,4.337758471837729890e-01,4.197261501264842321e-01,4.274439982032734453e-01,4.375196160173849824e-01,4.227198339896576784e-01
8.282828282828283983e-01,4.255556690963004929e-01,4.296537530384204606e-01,4.319981873804564776e-01,4.025536559267596792e-01,4.100725607743098133e-01,4.284176153007716037e-01,4.254722242403139454e-01,4.293591335933125697e-01,4.217263400595224754e-01,4.357956469493470819e-01,4.102316911210054373e-01,4.234634901617847502e-01,4.334308086650047742e-01,3.991403476222367130e-01,4.254137261537290216e-01,4.291506849580925542e-01,4.390566938334957148e-01,4.347641314552064262e-01,4.191056496875221193e-01,4.272032625109503656e-01,4.068092342855555432e-01,4.175663894520247332e-01,4.340697897803992289e-01,4.190014028616133035e-01,4.270564762417261018e-01,4.296919128864307158e-01,4.299293821082713629e-01,4.421639632534519748e-01,4.339874849578037597e-01,4.104852117920936294e-01,4.244108840049303777e-01
8.383838383838384534e-01,4.390449283387748980e-01,4.250683479159557132e-01,4.262744903228434801e-01,4.261017168470457861e-01,4.333869245835642037e-01,4.306011639556958093e-01,3.952453287516501379e-01,4.249008712629334661e-01,4.252612113748442946e-01,4.161166692166993752e-01,3.972795418845526116e-01,4.145095419890837407e-01,4.095278914799332926e-01,4.247618862374542004e-01,4.365287247135060666e-01,4.173420951689393310e-01,4.292067402779224383e-01,4.081044136002451861e-01,4.344156023901535324e-01,4.201585277011524178e-01,4.393946859032320518e-01,2.576679537699634315e-01,4.313876830647810356e-01,4.216244034683002129e-01,4.397244558811801984e-01,4.055590566119809393e-01,3.523899538863161096e-01,4.207286834766557626e-01,3.385611613874219827e-01,4.416031805818432243e-01,4.127492612014875273e-01
8.484848484848485084e-01,3.222787146244691092e-01,4.415216189497406796e-01,3.925284759097102394e-01,3.995288749264563344e-01,4.297887369394409740e-01,4.158303109442600398e-01,4.106546987433603024e-01,4.297668395769966843e-01,4.270803365878602653e-01,4.369795897979675825e-01,4.140591372014388871e-01,4.242075523844430207e-01,4.394015215039656641e-01,4.364474566313796267e-01,4.233961246870358575e-01,4.338470578441209202e-01,3.846808994478410626e-01,4.189891228898430242e-01,4.239313929163538441e-01,4.315008156423345564e-01,3.689747042820143985e-01,4.107748155620059571e-01,3.776151141042953796e-01,4.441493526956895033e-01,4.334213372689443289e-01,4.378407226378103756e-01,3.602166474498367799e-01,3.791858931975186087e-01,4.236179764835293349e-01,4.207969119420911230e-01,4.131004251257585080e-01
8.585858585858586745e-01,4.372405200801956493e-01,4.072856570025514822e-01,3.943740427563659501e-01,4.475572449419180088e-01,3.449383740612226856e-01,4.123018796949633469e-01,4.300173879042567537e-01,4.173339938226934831e-01,3.913894759699090287e-01,4.412137119356106529e-01,4.291971597063521937e-01,3.293825877304384919e-01,4.302922709043238148e-01,4.234703072235407317e-01,4.222141981269696420e-01,4.353236831370423388e-01,4.286022952575032630e-01,4.422372859676126367e-01,3.908893812832474057e-01,4.233118708470151037e-01,4.329754426061598882e-01,4.238532085522061510e-01,4.283250236677749734e-01,4.122379966718254796e-01,4.335791046625748213e-01,4.340097486232308288e-01,4.209786097891435874e-01,3.942071307066882802e-01,4.297597626581622920e-01,4.369549517970931496e-01,4.175151436029531093e-01
8.686868686868687295e-01,2.630684494575508126e-01,4.209057880333792467e-01,4.155761632962122198e-01,3.994815604004770537e-01,4.284278556536678106e-01,4.159506658246864830e-01,3.850710961627735740e-01,4.114973142075170065e-01,3.958573049723851933e-01,4.361904284827900491e-01,3.848296572511011870e-01,4.134034168944422105e-01,4.160750964669719387e-01,4.311352033875219814e-01,4.285897287616677875e-01,4.274774782371580928e-01,4.156439845589010584e-01,4.307248703058600414e-01,4.280711272674203594e-01,4.305856313208790698e-01,4.302476909874125011e-01,4.321185229772035452e-01,4.271688812401951973e-01,4.027387166637942939e-01,4.339235272487538264e-01,4.144050284443951959e-01,4.312989102698962518e-01,4.173405161256213414e-01,4.340274713655807304e-01,4.336258756116844193e-01,4.145152653959299771e-01
8.787878787878788955e-01,4.279390698452292252e-01,4.207433634651888688e-01,4.320086082475672051e-01,4.342470352230398123e-01,4.170659473033012099e-01,3.980589125996301658e-01,4.368985322703659580e-01,4.280295993269624399e-01,4.339963606990270839e-01,4.313609736635895531e-01,4.262812334597900210e-01,3.846919467574022589e-01,3.867883917596287024e-01,4.264892612950529904e-01,4.358156604574920379e-01,4.318184631300518994e-01,4.305522402682396832e-01,4.385537645488862823e-01,4.169921163523358509e-01,4.370957619332404565e-01,4.311919826481007134e-01,4.180259460846897923e-01,4.236625728100135158e-01,4.432805291234885869e-01,4.357416326219012981e-01,4.271098606916023943e-01,3.900537675757023148e-01,4.384644043705258620e-01,2.699756277888802347e-01,3.716303814275684347e-01,4.174854649249499228e-01
8.888888888888889506e-01,4.381912754722531167e-01,3.719713048072391115e-01,4.281065590480949146e-01,4.212218506915328953e-01,4.368673275721131621e-01,4.349929740811913081e-01,3.922671049170450286e-01,3.828091430465056511e-01,3.822326635702396613e-01,3.713871058612562837e-01,4.074308608831687661e-01,3.999118816689496980e-01,4.139611967322541219e-01,4.386251487318072462e-01,4.222952005410433030e-01,4.200272480446953227e-01,4.390436110456454322e-01,3.250738309984364527e-01,4.169071046408300285e-01,4.384948003112465464e-01,2.332336330806515368e-01,4.121324660834183584e-01,4.127632493330771202e-01,4.103302829428995269e-01,4.348682948893837219e-01,4.359626080296336581e-01,4.031810227428865856e-01,4.254339215436399591e-01,4.050341116498707983e-01,4.197024474553370799e-01,4.058153410138781725e-01
8.989898989898991166e-01,4.009403267320462150e-01,4.276035868652179883e-01,4.178986724075586801e-01,4.076895137233725874e-01,4.283746491098650577e-01,4.225755435422168249e-01,4.405141326904279953e-01,3.940678036835792430e-01,4.082385998408283867e-01,4.274398524938918253e-01,2.951283685110599464e-01,4.190417874150500488e-01,3.793975849949495771e-01,4.174983405955046689e-01,4.066862382722090663e-01,2.916186578393090700e-01,4.346051876128493863e-01,4.228265242389602219e-01,2.708928679386004013e-01,4.485840327073624123e-01,4.209806801980346957e-01,4.351347923345132429e-01,4.302451946274356565e-01,3.782902075126978181e-01,4.076253004905363020e-01,4.332220690361930360e-01,4.187827651659031258e-01,4.048695368881190526e-01,4.172090932614004877e-01,3.705378447608286829e-01,4.026173251830174049e-01
9.090909090909091717e-01,4.386462833536834971e-01,4.212463282926036112e-01,4.358047269133275559e-01,4.105490221642233428e-01,4.222344969326878306e-01,4.295913481437911852e-01,3.548857106168125108e-01,3.987991720151886077e-01,4.364546716441467522e-01,4.264918028520595095e-01,4.328213269930214491e-01,4.246842827324788239e-01,4.286425637987902881e-01,4.470632331113798541e-01,4.000084154114760260e-01,4.292782249311045684e-01,4.239405500774843238e-01,4.316330722963660493e-01,4.131307147864946572e-01,4.295476200609194550e-01,4.335213125095466746e-01,4.149532267617641046e-01,4.203760216758324897e-01,4.119430148697754146e-01,3.312761764751580018e-01,4.290990556969334624e-01,3.497629018349430741e-01,4.061054173487469998e-01,4.419111733142758736e-01,4.243197467712291338e-01,4.166240538128748727e-01
9.191919191919192267e-01,4.101304616826211835e-01,4.044026729634708772e-01,3.894510752328205205e-01,4.308782587924342988e-01,4.093589285700264258e-01,4.356146214258653782e-01,4.469653472026662855e-01,4.291369099716312863e-01,4.188130631916822111e-01,4.289538831855937429e-01,4.353287138473638795e-01,4.353290222349068261e-01,4.172828005082404590e-01,4.231878585214844946e-01,4.410572383489471671e-01,4.074507060982960338e-01,4.087525970559697797e-01,4.293708751184691086e-01,4.254691268470604526e-01,3.923481172377407677e-01,4.119271119991982366e-01,4.417700080358556991e-01,4.328864996739907878e-01,4.162356662997537815e-01,4.272504820360066291e-01,3.848296011223669155e-01,4.370065875933680233e-01,4.292614097493507308e-01,3.931730777914480002e-01,4.249987692923357097e-01,4.206207163876989341e-01
9.292929292929293927e-01,3.948316222138242293e-01,4.003325211620960000e-01,4.025211143530236790e-01,4.043777781975661512e-01,4.440561157106159840e-01,4.379566626962078657e-01,4.421651251512266900e-01,4.312922836082278000e-01,4.368818668702101338e-01,4.138339197069278441e-01,4.097874154973527583e-01,4.161579290365617911e-01,4.366069411953960033e-01,4.216234201274877136e-01,4.310575918598348877e-01,4.181080830359537592e-01,3.763591816337154006e-01,4.305202638668707005e-01,4.230442826702661141e-01,3.838573307884062813e-01,4.154499212901597849e-01,3.970446574379259963e-01,2.858973065630384669e-01,4.215432058520217629e-01,3.934094559107597644e-01,3.948347678459940280e-01,3.923518037425086646e-01,4.290330504751352914e-01,4.070250110251211750e-01,4.457946247993576083e-01,4.112585084774598720e-01
9.393939393939394478e-01,4.216583332509865056e-01,4.028383467347665392e-01,4.394337720294151928e-01,4.186882496559939937e-01,4.149442009475490800e-01,4.196455755753895622e-01,4.225422122108039025e-01,4.013372959245128380e-01,3.978237046733137938e-01,4.408397958442499820e-01,3.800435336905497175e-01,3.862354017953300023e-01,4.270575984571636230e-01,4.488174613358976162e-01,4.364788034945110695e-01,4.344190447022321933e-01,4.229454540481549785e-01,4.050593135579035331e-01,4.066658651768058075e-01,4.284325920141930366e-01,3.960694003580685352e-01,2.933313230802329086e-01,3.917185847008027300e-01,4.272579795626992305e-01,4.077789806991036770e-01,3.804415238903345875e-01,3.067843886184563051e-01,3.844451399094543920e-01,4.160545036410494002e-01,4.008470511304779160e-01,4.053545143570135290e-01
9.494949494949496138e-01,4.159163948439638103e-01,4.119035414997059830e-01,3.823198603264026385e-01,3.790491497154425682e-01,4.167750693119731120e-01,4.368515165362253927e-01,4.043162747157230119e-01,3.186554030610496135e-01,4.290814928425601416e-01,4.277417794651348082e-01,4.229223999742742213e-01,4.283898346132877233e-01,4.211574454998985306e-01,4.144907304150480254e-01,4.374008737988528406e-01,3.418893791857243181e-01,4.252631067939000586e-01,3.925071692338880092e-01,3.559082425288855323e-01,4.449069089146627798e-01,4.317966030436089508e-01,4.032010013628438694e-01,4.313830422026345701e-01,3.231913481205831995e-01,4.109814958121593698e-01,3.894576098884190429e-01,4.314215167327656308e-01,4.047908905842620420e-01,4.272121515125710811e-01,4.106029205936070903e-01,4.057161717710018878e-01
9.595959595959596689e-01,3.970525832934473920e-01,4.293294626507713208e-01,4.099849386257987671e-01,4.286751071615892417e-01,4.198997826862976290e-01,3.601027769956793301e-01,4.194235161504418774e-01,4.221228327157866556e-01,4.162484311081544597e-01,4.423036811965281867e-01,4.330976217898223624e-01,4.179835808976232747e-01,4.260849863583555108e-01,3.737287952513159150e-01,3.878377406854572884e-01,4.257540839498782925e-01,3.808267847722898169e-01,4.065053869261758823e-01,3.842208077395080079e-01,3.608660941401948818e-01,3.583289911519859094e-01,4.330075374632639806e-01,4.239141450812888290e-01,4.229735046075581151e-01,4.364280623424667271e-01,4.155446078341048510e-01,4.401956622912134298e-01,4.019311761981147479e-01,2.738131251419478329e-01,4.107277067596000197e-01,4.052971171322219957e-01
9.696969696969697239e-01,3.980774219922552093e-01,4.219353035715309730e-01,3.466645929425155592e-01,4.316100091517804382e-01,4.361453629238765117e-01,4.212361830374973803e-01,4.146934959702165413e-01,3.815010221480408248e-01,4.075804797828276871e-01,4.346874205679294723e-01,4.127868064752069910e-01,4.466630509679527794e-01,4.019091781733778457e-01,4.314544569244823657e-01,3.079529631291116343e-01,3.945691827804092555e-01,4.324697736258570346e-01,4.071578537864644631e-01,4.057799556409852904e-01,4.183416947902754979e-01,4.440096011349303762e-01,4.363460273681886159e-01,3.837307674659408696e-01,3.187292744634543373e-01,4.171580922144505488e-01,4.054232626527490835e-01,4.240074833066039273e-01,4.391371084297021610e-01,2.547130039868401030e-01,3.633896773437572669e-01,4.013286835583069756e-01
9.797979797979798899e-01,4.223400170478757709e-01,1.662648188884227052e-01,3.736569035893756996e-01,4.360305689971748500e-01,4.341265483704031536e-01,3.967604641342178939e-01,4.428793330016653207e-01,4.415368943814322322e-01,3.543194767437996551e-01,4.445878337291744309e-01,4.171288261436746914e-01,4.179920184644678183e-01,4.261850063059469118e-01,3.938233659903891404e-01,4.339854028651194406e-01,4.164386306528249926e-01,4.187532460769707310e-01,3.836428855068212962e-01,4.283241090576154209e-01,3.699942491444968562e-01,4.184485511983522255e-01,3.611921311435231097e-01,4.271458976743192082e-01,2.658622417719371800e-01,4.190998128131292466e-01,4.255892784128847972e-01,4.126245392605728535e-01,3.882804753010380416e-01,4.335139696711052815e-01,3.739235829684990353e-01,3.981483693102410570e-01
9.898989898989899450e-01,2.435228112518414700e-01,3.775768245006570489e-01,4.178032880435480489e-01,4.188728379830805038e-01,4.194084494857012180e-01,4.060757873845718402e-01,4.098525290882075178e-01,3.885040194129270597e-01,4.156892223765249472e-01,4.232119166564193291e-01,4.141131336965781506e-01,4.280011616806664865e-01,3.937647585805514883e-01,3.964064170772213513e-01,4.067990013507899461e-01,3.915790774543502217e-01,4.365451413084333043e-01,3.402319214888573362e-01,4.006587539290761280e-01,4.259212410763285606e-01,4.195553945547595975e-01,3.877232233178714016e-01,4.218675359636007705e-01,3.630989698415570954e-01,4.149838670358161896e-01,3.879425744875135695e-01,4.085390824633550744e-01,4.104712778015046082e-01,4.026510820797580270e-01,3.760107711223176774e-01,3.982460690831462480e-01
1.000000000000000000e+00,4.068648988300662128e-01,4.379506066898412597e-01,4.077785893104247106e-01,4.032838130894916273e-01,4.279585872488131382e-01,4.192158112476198628e-01,4.035719240730207269e-01,4.214025831672131850e-01,3.608671881731559949e-01,4.271071289501031654e-01,4.189856335245875640e-01,3.679692121631917279e-01,4.163601973051698768e-01,4.143296349526545130e-01,4.361838162976705568e-01,2.601722506340751195e-01,3.904264765612086574e-01,4.003889538935858639e-01,4.192386332388751136e-01,3.530042271701572809e-01,3.817096467211694710e-01,4.266353028055694940e-01,4.303830269655159468e-01,4.055116682661548122e-01,4.033088166653439055e-01,4.213108016654688592e-01,4.431613858404181983e-01,4.217538489450925465e-01,3.935747674838924737e-01,3.977579686191088926e-01,4.039389133499554085e-01
